"User-ID";"Location";"Age"
"173122";"saint paul, minnesota, usa";"28"
"173131";"sydney, new south wales, australia";"25"
"173190";"vail, colorado, usa";NULL
"173201";"athens, attica, greece";"34"
"173203";"seattle, washington, usa";NULL
"173216";"chemainus, british columbia, canada";NULL
"173225";"galion, ohio, usa";"34"
"173243";"barry, wales, united kingdom";"37"
"173253";"silver spring, maryland, usa";"33"
"173291";"greensboro, north carolina, usa";"29"
"173298";"port townsend, washington, usa";NULL
"173300";"berlin, berlin, germany";"25"
"173301";"spanish fork, utah, usa";"54"
"173311";"chicago, illinois, usa";NULL
"173343";"westminster, maryland, usa";NULL
"173357";"austin, texas, usa";"30"
"173388";"adelaide, south australia, australia";NULL
"173410";"san jose, california, usa";"24"
"173412";"bombay, franklin, new zealand";"34"
"173415";"chicago, illinois, usa";"31"
"173427";"barcelona, n/a, spain";"36"
"173464";"greenfield, massachusetts, usa";NULL
"173481";"arlington, texas, usa";"69"
"173486";"citronelle, alabama, usa";"45"
"173509";"juneau, alaska, usa";"50"
"173511";"pine beach, new jersey, usa";"37"
"173517";"eliot, maine, usa";"35"
"173557";"aurora, colorado, usa";"40"
"173632";"graz, steiermark, austria";"36"
"173650";"edmonton, alberta, canada";"27"
"173652";"hialeah, florida, usa";NULL
"173654";"edmonton, alberta, canada";"58"
"173657";"darmstadt, hessen, germany";"43"
"173659";"ottawa, ontario, canada";"30"
"173661";"long beach, california, usa";NULL
"173678";"red deer, alberta, canada";NULL
"173679";"regensburg, bavaria, germany";"27"
"173684";"chula vista, california, usa";"15"
"173724";"toronto, ,";NULL
"173728";"charleston, west virginia, usa";NULL
"173743";"gloucester, massachusetts, usa";"35"
"173769";"toapayoh, toapayoh, singapore";"17"
"173773";"springfield, illinois, usa";"36"
"173797";"cocoa, florida, usa";"47"
"173813";"sevilla, andalucia, spain";NULL
"173835";"manchester, missouri, usa";"53"
"173850";"williston, florida, usa";"27"
"173852";"st. paul, minnesota, usa";NULL
"173856";"longmont, colorado, usa";"30"
"173860";"chicago, illinois, usa";"48"
"173875";"london, city, united kingdom";"45"
"173879";"valley stream, new york, usa";"25"
"173881";"festus, missouri, usa";"32"
"173888";"decatur, alabama, usa";"13"
"173906";"berkeley, california, usa";"32"
"173930";"shrewsbury, massachusetts, usa";NULL
"173932";"webster, new york, usa";"46"
"173948";"adelaide, south australia, australia";"39"
"173951";"chevy chase, maryland, usa";NULL
"173966";"arlington, virginia, usa";NULL
"173969";"christchurch, canterbury, new zealand";"36"
"173982";"singapore, n/a, singapore";NULL
"173999";"lignières, neuchâtel, switzerland";"33"
"174004";"n/a, n/a, hong kong";"51"
"174021";"limerick, pennsylvania, usa";"29"
"174034";"surrey, british columbia, canada";"50"
"174038";"waukon, iowa, usa";NULL
"174045";"saratoga springs, utah, usa";"49"
"174062";"kelseyville, california, usa";"38"
"174066";"wolverhampton, england, united kingdom";"49"
"174070";"talala, oklahoma, usa";NULL
"174072";"austin, texas, usa";NULL
"174081";"canberra, australian capital territory, australia";"63"
"174092";"holybourne, england, united kingdom";"34"
"174131";"austin, texas, usa";NULL
"174138";"avon park, florida, usa";NULL
"174139";"swindon, england, united kingdom";"36"
"174140";"new cumberland, pennsylvania, usa";"23"
"174142";"indian head, maryland, usa";"26"
"174143";"bloomfield po, ,";NULL
"174145";"seattle, washington, usa";"47"
"174151";"carrollton, georgia, usa";"34"
"174152";"bridgewater, new jersey, usa";"63"
"174179";"huntington beach, california, usa";NULL
"174195";"whitehorse, yukon territory, canada";"26"
"174207";"greensboro, maryland, usa";"28"
"174216";"hamilton, ohio, usa";"36"
"174227";"lilyfield, new south wales, australia";"30"
"174253";"airdrie, alberta, canada";"26"
"174256";"brighton & hove, england, united kingdom";"57"
"174259";"münchen, bayern, germany";NULL
"174282";"pekin, illinois, usa";NULL
"174290";"columbus, ohio, usa";"36"
"174304";"st. louis, missouri, usa";"26"
"174307";"perry, florida,";"36"
"174322";"bagshot, england, united kingdom";"36"
"174326";"winnipeg, manitoba, canada";"38"
"174327";"state college, pennsylvania, usa";"59"
"174334";"guildford, n/a, united kingdom";NULL
"174362";"hamilton, new jersey, usa";NULL
"174367";"holden, massachusetts, usa";"53"
"174375";"norman, oklahoma, usa";"31"
"174376";"cologne, nordrhein-westfalen, germany";NULL
"174388";"rock island, illinois, usa";NULL
"174428";"morrisville, north carolina, usa";"37"
"174429";"cambridgeshire, england, united kingdom";"19"
"174437";"hünstetten, hessen, germany";NULL
"174477";"mississauga, ontario, canada";NULL
"174478";"annandale, new south wales, australia";"39"
"174480";"eglisau, zürich, switzerland";"31"
"174486";"st. albert, alberta, canada";"37"
"174501";"austin, texas, usa";NULL
"174503";"stirling, ontario, canada";"20"
"174509";"new london, ohio, usa";"3"
"174534";"bismarck, north dakota, usa";"47"
"174538";"valencia, valencia, spain";"30"
"174568";"klamath falls, oregon, usa";"23"
"174590";"arlington heights, illinois, usa";NULL
"174594";"klamath falls, oregon, usa";NULL
"174596";"jackson heights, new york, usa";NULL
"174599";"canberra, act, australia";"33"
"174601";"daytona beach, florida, usa";"37"
"174610";"roseburg, oregon, usa";"47"
"174615";"toronto, ontario, canada";NULL
"174625";"houston, texas,";"32"
"174633";"nashville, tennessee, usa";"31"
"174638";"new york, new york, usa";"41"
"174642";"zelienople, pennsylvania, usa";NULL
"174675";"brantford, ontario, canada";NULL
"174683";"sutherlin, virginia, usa";"40"
"174685";"mundaring, western australia, australia";NULL
"174687";"gloucester, massachusetts, usa";NULL
"174692";"lagrange, ,";"59"
"174700";"toronto, ontario, canada";"47"
"174714";"roeland park, kansas, usa";"25"
"174723";"northport, alabama,";NULL
"174726";"san diego, california, usa";NULL
"174738";"elkhart, indiana, usa";"43"
"174791";"long beach, california, usa";"38"
"174793";"visalia, california, usa";"52"
"174827";"lexington, kentucky, usa";"46"
"174830";"college station, texas, usa";NULL
"174834";"portland, oregon, usa";"59"
"174848";"metuchen, new jersey, usa";NULL
"174851";"missoula, montana, usa";"43"
"174861";"malden, massachusetts, usa";"21"
"174866";"wilmington, , usa";NULL
"174872";"north aurora, illinois, usa";"68"
"174876";"scottsdale, arizona, usa";"47"
"174890";"lakeland, florida, usa";NULL
"174892";"milford, connecticut,";NULL
"174897";"los angeles, california, usa";NULL
"174911";"rochester, new hampshire, usa";NULL
"174914";"perth, western australia, australia";"33"
"174916";"sandy, , usa";NULL
"174918";"minneapolis, minnesota, usa";"59"
"174946";"bridgewater, connecticut, usa";NULL
"174962";"lisboa, loures, portugal";"20"
"174977";"tulsa, oklahoma, usa";"15"
"174986";"raleigh, north carolina, usa";NULL
"174987";"bentonville, arkansas, usa";"32"
"175000";"ridgeland, mississippi, usa";"27"
"175002";"sydney, new south wales, australia";"35"
"175003";"round rock, texas, usa";"33"
"175051";"albuquerque, ,";NULL
"175052";"chicago, illinois, usa";"57"
"175062";"moodus, connecticut, usa";NULL
"175068";"grand haven, michigan, usa";"33"
"175070";"brandon, mississippi, usa";"31"
"175094";"oslo, na, norway";NULL
"175100";"walled lake, ,";"55"
"175101";"tampa, florida, usa";"61"
"175117";"royersford, pennsylvania, usa";NULL
"175123";"statesville, north carolina, usa";NULL
"175141";"sarasota, florida, usa";NULL
"175145";"durham, north carolina, usa";"33"
"175149";"mt. pleasant, michigan, usa";"32"
"175154";"aurora, colorado, usa";NULL
"175168";"grimsby, lincolnshire, united kingdom";"54"
"175175";"delaware city, delaware, usa";NULL
"175185";"nanaimo, british columbia, canada";"41"
"175189";"san francisco, california, usa";NULL
"175190";"york, pennsylvania, usa";NULL
"175205";"great falls, montana, usa";NULL
"175206";"shelby township, michigan, usa";"40"
"175223";"fort meade, maryland, usa";NULL
"175249";"poughkeepsie, new york, usa";NULL
"175254";"davis, california, usa";NULL
"175257";"tolland, ,";NULL
"175271";"bellevue, idaho, usa";"55"
"175278";"san diego, california, usa";NULL
"175283";"laramie, wyoming, usa";"29"
"175284";"blue ridge summit, pennsylvania, usa";"38"
"175287";"roanoke, virginia, usa";"32"
"175304";"cottonwood, california,";NULL
"175312";"ottawa, ontario, canada";"16"
"175329";"san diego, california, usa";NULL
"175331";"dearborn heights, michigan, usa";NULL
"175367";"tours, indre et loire, france";"33"
"175374";"madrid, madrid, spain";"49"
"175399";"birmingham, west midlands, united kingdom";NULL
"175430";"kranenburg, nordrhein-westfalen, germany";"56"
"175463";"cambridge, illinois, usa";"55"
"175485";"tübingen, baden-württemberg, germany";"21"
"175493";"münchen, bayern, germany";"30"
"175510";"hagen, nordrhein-westfalen, germany";"32"
"175517";"brookline, massachusetts, usa";NULL
"175529";"rockland, ,";NULL
"175536";"dresden, sachsen, germany";"27"
"175540";"winnipeg, manitoba, canada";"43"
"175559";"philadelphia, pennsylvania, usa";NULL
"175576";"ottawa, ontario, canada";"30"
"175586";"ingolstadt, bayern, germany";"50"
"175636";"san antonio, texas, usa";"46"
"175647";"nieuwegein, n/a, netherlands";NULL
"175738";"oceanside, california, usa";"29"
"175752";"couëron, france, france";"61"
"175754";"mercer, pennsylvania, usa";"27"
"175759";"yaxley, cambridgeshire, united kingdom";"40"
"175761";"therwil, baselland, switzerland";NULL
"175794";"rockford, illinois, usa";"32"
"175796";"augusta, maine, usa";NULL
"175805";"toronto, ontario, canada";NULL
"175810";"newbury, berkshire, united kingdom";NULL
"175815";"adelaide, south australia, australia";NULL
"175822";"vevey, vaud, switzerland";"24"
"175828";"south surrey, british columbia, canada";"33"
"175854";"frankfurt am main, hessen, germany";"31"
"175867";"madrid, madrid, spain";"51"
"175873";"new market, maryland, usa";"39"
"175874";"london, ontario, canada";NULL
"175880";"bury st edmunds, england, united kingdom";"0"
"175886";"hindmarsh island, south australia, australia";"52"
"175892";"white bear lake, minnesota,";"71"
"175912";"schwerte, nordrhein-westfalen, germany";"18"
"175921";"wellington, england, united kingdom";NULL
"175934";"padstow heights, new south wales, australia";"30"
"175968";"münchen, bayern, germany";"33"
"175970";"bad iburg, niedersachsen, germany";"24"
"175978";"somewhere, new jersey, usa";"27"
"176005";"coos bay, oregon, usa";NULL
"176010";"courtenay, british columbia, canada";NULL
"176037";"manning, south carolina, usa";"74"
"176047";"köln, nordrhein-westfalen, germany";"37"
"176054";"coquitlam, british columbia, canada";NULL
"176062";"bickley, western australia, australia";"37"
"176075";"new brighton, minnesota, usa";"15"
"176094";"pittsburgh, pennsylvania, usa";"22"
"176099";"omaha, nebraska, usa";"15"
"176100";"waterloo, ,";NULL
"176102";"exton, ,";NULL
"176105";"munich, bayern, germany";"31"
"176110";"blacksburg, virginia, usa";NULL
"176112";"`s-hertogenbosch, noord brabant, netherlands";"30"
"176114";"lancaster, pennsylvania, usa";"53"
"176128";"canonica d`adda, bergamo, italy";"31"
"176143";"vigo, pontevedra, spain";"22"
"176170";"toronto, ontario, canada";NULL
"176180";"sao paulo, sao paulo, brazil";"34"
"176181";"cape girardeau, missouri, usa";"29"
"176196";"edinburgh, scotland, united kingdom";"28"
"176214";"springdale, arkansas, usa";"34"
"176225";"barcelona, cataluña, spain";"23"
"176230";"cheyenne, wyoming, usa";NULL
"176236";"west sayville, new york, usa";"37"
"176254";"wilton, new hampshire, usa";NULL
"176256";"andrews, indiana, usa";"32"
"176277";"san diego, california, usa";"22"
"176280";"bismarck, north dakota, usa";NULL
"176293";"wayne, new jersey, usa";NULL
"176297";"murfreesboro, tennessee, usa";"35"
"176315";"melbourne, victoria, australia";NULL
"176342";"londonderry, new hampshire, usa";NULL
"176348";"louisville, kentucky, usa";"33"
"176357";"memphis, tennessee, usa";"46"
"176360";"new delhi, delhi, india";"34"
"176367";"council bluffs, iowa, usa";NULL
"176388";"valley village, california, usa";"30"
"176395";"sestao, bizkaia, spain";"29"
"176408";"uppsala, uppland, sweden";NULL
"176417";"norwich, england, united kingdom";NULL
"176444";"tribano, veneto, italy";"29"
"176459";"brossard, quebec, canada";"30"
"176465";"freienstein, zürcher unterland, switzerland";"48"
"176468";"portola valley, ,";NULL
"176477";"university heights, ohio, usa";"46"
"176481";"toronto, ontario, canada";NULL
"176486";"alkmaar, n/a, netherlands";"35"
"176494";"charlotte, north carolina, usa";"30"
"176509";"römerstein, baden-wuerttemberg, germany";"13"
"176526";"glen allen, virginia, usa";NULL
"176545";"buxton, maine, usa";"30"
"176576";"houston, texas, usa";"23"
"176577";"charlottesville, virginia, usa";"54"
"176597";"madison, wisconsin, usa";"34"
"176624";"splendora, texas, usa";"27"
"176625";"green oak township, michigan, usa";"37"
"176637";"gloucester, massachusetts, usa";"9"
"176656";"georgetown, delaware, usa";"42"
"176658";"houston, texas, usa";"33"
"176667";"minot, north dakota, usa";"23"
"176668";"minot, north dakota, usa";"23"
"176669";"new port richey, florida, usa";NULL
"176682";"portland, oregon, usa";"29"
"176693";"willowbrook, illinois, usa";"27"
"176696";"florence, alabama, usa";"36"
"176709";"galax, virginia, usa";NULL
"176716";"north plainfield, new jersey, usa";NULL
"176736";"münster, nordrhein-westfalen, germany";"29"
"176742";"braunschweig, niedersachsen, germany";"39"
"176761";"north shore, british columbia, canada";"33"
"176785";"laguna hills, california, usa";NULL
"176790";"irvine, california, usa";"43"
"176804";"nederweert, limburg, netherlands";"42"
"176835";"santa rosa, california, usa";NULL
"176838";"helsinki, uusimaa, finland";"27"
"176839";"halmstad, halland, sweden";"22"
"176846";"wheaton, illinois, usa";"16"
"176853";"fort worth, texas, usa";"31"
"176855";"padova, veneto, italy";"42"
"176875";"tampere, pirkanmaa, finland";"31"
"176879";"reston, virginia, usa";NULL
"176883";"chandler, arizona, usa";"48"
"176887";"surrey, england, united kingdom";"30"
"176894";"salt lake city, utah, usa";"32"
"176902";"o`fallon, missouri, usa";"25"
"176903";"irving, texas, usa";"24"
"176916";"roma, lazio, italy";NULL
"176918";"coppell, texas, usa";"32"
"176944";"gilbert, arizona, usa";"27"
"176951";"washington, utah, usa";"74"
"176953";"boulder, colorado, usa";"23"
"176966";"gilbertsville, kentucky, usa";"54"
"176978";"basye, virginia, usa";NULL
"176992";"boxtel, noord-brabant, netherlands";"14"
"177015";"land o lakes, florida, usa";"28"
"177021";"sebastopol, california, usa";"35"
"177034";"montreal, quebec, canada";"25"
"177040";"cicero, new york, usa";"27"
"177050";"warner robins, georgia, usa";NULL
"177072";"moberly, missouri, usa";"47"
"177073";"moberly, missouri, usa";NULL
"177082";"vancouver, british columbia, canada";NULL
"177088";"london, ontario, canada";NULL
"177090";"ashland, missouri, usa";"37"
"177091";"forest grove, oregon, usa";"36"
"177098";"los angeles, california, usa";"37"
"177108";"lincoln, nebraska, usa";NULL
"177113";"north augusta, south carolina, usa";"47"
"177114";"racine, wisconsin, usa";NULL
"177128";"wellington, wellington, new zealand";"41"
"177148";"cascais, lisboa, portugal";"17"
"177157";"antelope, california, usa";NULL
"177180";"akron, ohio, usa";"39"
"177186";"charleston, south carolina, usa";"42"
"177195";"bayside, new york, usa";"20"
"177209";"franklin, tennessee, usa";"30"
"177233";"austin, texas, usa";"23"
"177237";"warrnambool, victoria, australia";"25"
"177262";"great valley, new york, usa";"25"
"177277";"plymouth, england, united kingdom";"30"
